,n,const,sum,prod,simple_poly,horner_poly,bubble_sort,quicksort,timsort,matrix_dot
127,128.0,3.814697265625e-07,1.201629638671875e-05,6.246566772460937e-06,0.00032286643981933595,0.00023965835571289064,0.004406595230102539,1.3208389282226562e-05,3.719329833984375e-06,8.535385131835938e-05
128,129.0,3.814697265625e-07,1.2540817260742188e-05,6.389617919921875e-06,0.00033707618713378905,0.000238037109375,0.003994798660278321,1.2874603271484375e-05,3.5762786865234375e-06,9.150505065917969e-05
129,130.0,5.245208740234375e-07,1.354217529296875e-05,6.580352783203125e-06,0.0003276348114013672,0.00024003982543945311,0.004229307174682617,1.316070556640625e-05,3.6716461181640626e-06,9.374618530273437e-05
130,131.0,3.814697265625e-07,1.239776611328125e-05,7.677078247070313e-06,0.00033631324768066404,0.00024423599243164065,0.004621982574462891,1.3017654418945313e-05,3.814697265625e-06,9.856224060058593e-05
131,132.0,1.049041748046875e-06,3.209114074707031e-05,1.2159347534179688e-05,0.0004807949066162109,0.00032787322998046876,0.006123018264770508,2.956390380859375e-05,5.0067901611328125e-06,0.00015430450439453126
132,133.0,5.7220458984375e-07,1.8024444580078124e-05,7.915496826171876e-06,0.00034809112548828125,0.0002476692199707031,0.004553508758544922,2.1028518676757813e-05,4.1961669921875e-06,0.0001041412353515625
133,134.0,3.814697265625e-07,1.2350082397460937e-05,6.246566772460937e-06,0.0003415584564208984,0.0002442836761474609,0.004147577285766602,1.3017654418945313e-05,3.862380981445312e-06,9.72747802734375e-05
134,135.0,3.814697265625e-07,1.2874603271484375e-05,6.532669067382812e-06,0.0003509044647216797,0.00025806427001953127,0.0049018383026123045,1.5163421630859375e-05,4.100799560546875e-06,0.00010151863098144532
135,136.0,3.814697265625e-07,1.2683868408203126e-05,6.532669067382812e-06,0.0003448963165283203,0.00026106834411621094,0.004770231246948242,1.3446807861328125e-05,3.862380981445312e-06,0.0001003265380859375
136,137.0,3.814697265625e-07,1.2922286987304688e-05,6.580352783203125e-06,0.00035305023193359374,0.0002582550048828125,0.004406595230102539,1.354217529296875e-05,4.100799560546875e-06,0.00010409355163574219
137,138.0,8.58306884765625e-07,2.512931823730469e-05,1.1920928955078125e-05,0.0004363059997558594,0.00032286643981933595,0.0057700157165527345,2.2935867309570313e-05,5.292892456054687e-06,0.000133514404296875
138,139.0,5.7220458984375e-07,1.659393310546875e-05,7.3909759521484375e-06,0.00035748481750488283,0.00026974678039550783,0.005090665817260742,1.773834228515625e-05,4.625320434570312e-06,0.0001148223876953125
139,140.0,3.814697265625e-07,1.2636184692382812e-05,6.580352783203125e-06,0.0003543376922607422,0.00025806427001953127,0.004858541488647461,1.3446807861328125e-05,4.243850708007813e-06,0.00010614395141601562
140,141.0,3.814697265625e-07,1.3113021850585938e-05,6.4373016357421875e-06,0.0003551483154296875,0.0002616405487060547,0.005333089828491211,1.3256072998046875e-05,4.243850708007813e-06,0.00011153221130371094
141,142.0,2.86102294921875e-07,1.25885009765625e-05,6.4849853515625e-06,0.0003643512725830078,0.0002639293670654297,0.005132627487182617,1.33514404296875e-05,4.0531158447265625e-06,0.000112152099609375
142,143.0,4.76837158203125e-07,1.1920928955078125e-05,6.198883056640625e-06,0.0003662109375,0.00026197433471679686,0.004945182800292968,1.2350082397460937e-05,3.862380981445312e-06,0.00011372566223144531
143,144.0,9.5367431640625e-07,3.85284423828125e-05,1.392364501953125e-05,0.0005306243896484375,0.000402069091796875,0.00652780532836914,2.899169921875e-05,5.4836273193359375e-06,0.00017242431640625
144,145.0,7.62939453125e-07,1.6307830810546876e-05,7.486343383789062e-06,0.0003749847412109375,0.0002707958221435547,0.005351591110229492,1.845359802246094e-05,4.625320434570312e-06,0.00011587142944335938
145,146.0,4.291534423828125e-07,1.3875961303710938e-05,6.961822509765625e-06,0.0003783702850341797,0.00027074813842773435,0.005227279663085937,1.5115737915039062e-05,4.434585571289063e-06,0.0001186370849609375
146,147.0,5.245208740234375e-07,1.3017654418945313e-05,6.389617919921875e-06,0.00037374496459960935,0.00027871131896972656,0.005719375610351562,1.3780593872070312e-05,4.339218139648437e-06,0.00011992454528808594
147,148.0,5.245208740234375e-07,1.3113021850585938e-05,6.4849853515625e-06,0.00037789344787597656,0.00027489662170410156,0.005724191665649414,1.41143798828125e-05,4.38690185546875e-06,0.00011887550354003907
148,149.0,1.239776611328125e-06,3.6668777465820315e-05,1.25885009765625e-05,0.0006239891052246093,0.0004379749298095703,0.006439399719238281,2.923011779785156e-05,5.9604644775390625e-06,0.00016655921936035157
149,150.0,4.76837158203125e-07,1.430511474609375e-05,6.628036499023438e-06,0.0003810882568359375,0.0002762794494628906,0.005838823318481445,1.4543533325195312e-05,4.5299530029296875e-06,0.00012803077697753906
150,151.0,4.76837158203125e-07,1.4066696166992188e-05,6.866455078125e-06,0.0003905296325683594,0.00028910636901855467,0.005945587158203125,1.683235168457031e-05,4.57763671875e-06,0.00012755393981933594
151,152.0,3.337860107421875e-07,1.2874603271484375e-05,6.67572021484375e-06,0.00038585662841796877,0.0002805233001708984,0.006056070327758789,1.4352798461914063e-05,4.291534423828125e-06,0.00012392997741699218
152,153.0,3.337860107421875e-07,1.3446807861328125e-05,6.771087646484375e-06,0.0003856658935546875,0.0002806663513183594,0.006162691116333008,1.4829635620117188e-05,4.5299530029296875e-06,0.00012598037719726562
153,154.0,1.0013580322265625e-06,2.9754638671875e-05,1.1396408081054687e-05,0.0005418300628662109,0.0004368305206298828,0.006880521774291992,2.8562545776367187e-05,6.389617919921875e-06,0.00020012855529785156
154,155.0,5.7220458984375e-07,1.506805419921875e-05,7.152557373046875e-06,0.00039424896240234373,0.00028910636901855467,0.0062939167022705075,1.5783309936523438e-05,4.76837158203125e-06,0.00013413429260253907
155,156.0,4.76837158203125e-07,1.33514404296875e-05,6.628036499023438e-06,0.0003963470458984375,0.0002899646759033203,0.0062903881072998045,1.5306472778320313e-05,4.720687866210938e-06,0.00013093948364257814
156,157.0,3.337860107421875e-07,1.3780593872070312e-05,6.771087646484375e-06,0.00040955543518066405,0.0002925395965576172,0.005876064300537109,1.79290771484375e-05,4.863739013671875e-06,0.0001346588134765625
157,158.0,1.0013580322265625e-06,2.9325485229492188e-05,1.0776519775390626e-05,0.00041661262512207033,0.00036678314208984377,0.007228469848632813,2.5844573974609376e-05,5.340576171875e-06,0.00018095970153808594
158,159.0,4.76837158203125e-07,1.4543533325195312e-05,6.9141387939453125e-06,0.0004191398620605469,0.0002952098846435547,0.00608220100402832,1.5497207641601562e-05,4.816055297851562e-06,0.00013904571533203126
159,160.0,4.291534423828125e-07,1.3494491577148438e-05,6.771087646484375e-06,0.00040645599365234374,0.0003056049346923828,0.0065004825592041016,1.5306472778320313e-05,4.816055297851562e-06,0.0001311779022216797
160,161.0,4.76837158203125e-07,1.2540817260742188e-05,6.4849853515625e-06,0.0004159450531005859,0.00030269622802734373,0.006072187423706054,1.583099365234375e-05,4.816055297851562e-06,0.00013833045959472657
161,162.0,7.62939453125e-07,2.799034118652344e-05,1.0251998901367188e-05,0.00047430992126464846,0.0004046916961669922,0.007684183120727539,2.9754638671875e-05,6.246566772460937e-06,0.00019230842590332032
162,163.0,4.76837158203125e-07,1.544952392578125e-05,7.343292236328125e-06,0.0004168033599853516,0.0003044605255126953,0.007012128829956055,1.5544891357421876e-05,5.054473876953125e-06,0.0001475811004638672
163,164.0,3.337860107421875e-07,1.25885009765625e-05,6.532669067382812e-06,0.0004200458526611328,0.0003092765808105469,0.007052898406982422,1.4352798461914063e-05,4.863739013671875e-06,0.00013742446899414062
164,165.0,4.291534423828125e-07,1.2826919555664062e-05,6.532669067382812e-06,0.0004140377044677734,0.00030641555786132814,0.00710902214050293,1.4638900756835937e-05,4.911422729492188e-06,0.00014901161193847656
165,166.0,1.33514404296875e-06,2.6845932006835936e-05,1.1587142944335938e-05,0.00048279762268066406,0.0003914833068847656,0.00875868797302246,2.5272369384765625e-05,5.7220458984375e-06,0.00018057823181152343
166,167.0,4.291534423828125e-07,1.5211105346679687e-05,6.961822509765625e-06,0.000428009033203125,0.00031361579895019533,0.007307863235473633,1.6641616821289062e-05,5.054473876953125e-06,0.0001574993133544922
167,168.0,4.291534423828125e-07,1.3446807861328125e-05,6.771087646484375e-06,0.0004390716552734375,0.00031828880310058594,0.007713031768798828,1.5306472778320313e-05,5.245208740234375e-06,0.00015926361083984375
168,169.0,8.106231689453125e-07,2.593994140625e-05,1.3113021850585938e-05,0.0004847526550292969,0.00042262077331542967,0.007796478271484375,3.0040740966796875e-05,6.4373016357421875e-06,0.00022954940795898436
169,170.0,4.291534423828125e-07,1.4162063598632812e-05,6.866455078125e-06,0.0004410743713378906,0.0003149986267089844,0.006832265853881836,1.506805419921875e-05,5.197525024414063e-06,0.00016045570373535156
170,171.0,4.291534423828125e-07,1.3256072998046875e-05,6.628036499023438e-06,0.00044331550598144533,0.00032482147216796877,0.006900787353515625,1.5497207641601562e-05,5.14984130859375e-06,0.00016198158264160156
171,172.0,8.106231689453125e-07,2.8228759765625e-05,1.1682510375976562e-05,0.0006833553314208984,0.0005262851715087891,0.008700037002563476,2.5606155395507814e-05,6.246566772460937e-06,0.0002089977264404297
172,173.0,3.814697265625e-07,1.5497207641601562e-05,7.43865966796875e-06,0.00045094490051269533,0.00031909942626953127,0.007631540298461914,1.7023086547851564e-05,6.29425048828125e-06,0.00017414093017578124
173,174.0,3.814697265625e-07,1.41143798828125e-05,6.961822509765625e-06,0.0004547119140625,0.00033473968505859375,0.007952451705932617,1.6069412231445314e-05,5.340576171875e-06,0.0001759052276611328
174,175.0,1.1444091796875e-06,3.600120544433594e-05,9.202957153320313e-06,0.0005274772644042969,0.00042209625244140627,0.008554029464721679,3.371238708496094e-05,6.532669067382812e-06,0.00022916793823242189
175,176.0,5.245208740234375e-07,1.6117095947265624e-05,7.963180541992187e-06,0.0004574298858642578,0.000330352783203125,0.0077057361602783205,1.7452239990234376e-05,5.769729614257812e-06,0.00017132759094238282
176,177.0,3.814697265625e-07,1.6260147094726563e-05,7.104873657226563e-06,0.00045948028564453126,0.0003337383270263672,0.007181835174560547,1.56402587890625e-05,5.435943603515625e-06,0.00017786026000976562
177,178.0,1.430511474609375e-06,3.905296325683594e-05,1.5306472778320313e-05,0.0006227970123291015,0.0004443645477294922,0.009294795989990234,2.6702880859375e-05,6.4849853515625e-06,0.00022478103637695311
178,179.0,4.291534423828125e-07,1.373291015625e-05,6.866455078125e-06,0.00045504570007324217,0.0003262042999267578,0.007930898666381836,1.6355514526367186e-05,5.197525024414063e-06,0.0001826763153076172
179,180.0,3.337860107421875e-07,1.2922286987304688e-05,6.866455078125e-06,0.00046486854553222655,0.00033502578735351564,0.008562850952148437,1.845359802246094e-05,5.578994750976562e-06,0.00017480850219726564
180,181.0,1.0967254638671874e-06,2.918243408203125e-05,1.010894775390625e-05,0.0005947589874267578,0.0004071712493896484,0.00879983901977539,2.651214599609375e-05,6.961822509765625e-06,0.00022683143615722656
181,182.0,5.7220458984375e-07,1.697540283203125e-05,7.534027099609375e-06,0.0004844188690185547,0.0003437042236328125,0.007733058929443359,1.8215179443359376e-05,5.769729614257812e-06,0.00019822120666503906
182,183.0,6.67572021484375e-07,1.6355514526367186e-05,7.295608520507813e-06,0.0004810810089111328,0.0003376007080078125,0.008051347732543946,2.4890899658203126e-05,6.055831909179687e-06,0.00020627975463867189
183,184.0,9.059906005859375e-07,2.7132034301757812e-05,1.0204315185546874e-05,0.0006688117980957031,0.00047173500061035154,0.01003403663635254,3.31878662109375e-05,7.62939453125e-06,0.00022878646850585938
184,185.0,5.245208740234375e-07,1.4352798461914063e-05,7.009506225585937e-06,0.0004748821258544922,0.00034074783325195314,0.009053945541381836,2.040863037109375e-05,5.91278076171875e-06,0.00019936561584472657
185,186.0,3.814697265625e-07,1.5115737915039062e-05,7.104873657226563e-06,0.0004881381988525391,0.0003504753112792969,0.009383249282836913,1.7261505126953126e-05,5.9604644775390625e-06,0.0002033233642578125
186,187.0,9.059906005859375e-07,3.1042098999023435e-05,1.2254714965820312e-05,0.0006597518920898437,0.0004885196685791016,0.009732723236083984,2.7608871459960937e-05,7.2479248046875e-06,0.0002509117126464844
187,188.0,3.814697265625e-07,1.4972686767578124e-05,7.05718994140625e-06,0.0004884243011474609,0.00034618377685546875,0.008267498016357422,1.71661376953125e-05,6.246566772460937e-06,0.0001975536346435547
188,189.0,5.7220458984375e-07,1.3875961303710938e-05,6.9141387939453125e-06,0.00048689842224121095,0.00034837722778320314,0.008971118927001953,1.7070770263671874e-05,6.580352783203125e-06,0.00020704269409179687
189,190.0,8.58306884765625e-07,2.608299255371094e-05,1.430511474609375e-05,0.000604248046875,0.0004230499267578125,0.010512638092041015,3.790855407714844e-05,6.628036499023438e-06,0.0002716064453125
190,191.0,6.67572021484375e-07,1.654624938964844e-05,8.20159912109375e-06,0.0004981517791748047,0.0003633975982666016,0.009377479553222656,1.8262863159179686e-05,6.103515625e-06,0.00021758079528808594
191,192.0,5.245208740234375e-07,1.4781951904296875e-05,6.818771362304688e-06,0.0004905223846435547,0.0003635883331298828,0.009733438491821289,1.7213821411132813e-05,6.151199340820313e-06,0.0002131938934326172
192,193.0,9.059906005859375e-07,3.0612945556640626e-05,1.1491775512695313e-05,0.0006569862365722656,0.000469970703125,0.010473680496215821,2.9325485229492188e-05,7.772445678710938e-06,0.00027527809143066404
193,194.0,5.245208740234375e-07,2.2029876708984376e-05,9.632110595703125e-06,0.0005137443542480469,0.0003609657287597656,0.009438848495483399,1.9598007202148438e-05,6.389617919921875e-06,0.0002377033233642578
194,195.0,1.0013580322265625e-06,3.1280517578125e-05,1.1301040649414062e-05,0.0006135940551757812,0.0004286766052246094,0.010347843170166016,2.989768981933594e-05,6.866455078125e-06,0.00034399032592773436
195,196.0,4.76837158203125e-07,1.6164779663085937e-05,7.581710815429688e-06,0.0005128383636474609,0.0003643035888671875,0.009241676330566407,1.8548965454101562e-05,6.389617919921875e-06,0.00022749900817871095
196,197.0,1.0967254638671874e-06,3.123283386230469e-05,1.0967254638671875e-05,0.0006286144256591797,0.0004294872283935547,0.010332489013671875,2.9420852661132814e-05,8.058547973632812e-06,0.0003392219543457031
197,198.0,4.76837158203125e-07,1.48773193359375e-05,7.104873657226563e-06,0.0005114078521728516,0.00037055015563964845,0.010152149200439452,1.7404556274414062e-05,6.29425048828125e-06,0.000240325927734375
198,199.0,8.106231689453125e-07,2.8371810913085938e-05,1.239776611328125e-05,0.0006219387054443359,0.00043230056762695314,0.011192846298217773,2.3794174194335937e-05,7.152557373046875e-06,0.00027403831481933596
199,200.0,4.76837158203125e-07,1.678466796875e-05,7.581710815429688e-06,0.0005362510681152343,0.00037097930908203125,0.010694503784179688,1.888275146484375e-05,6.580352783203125e-06,0.00023646354675292968
200,201.0,8.58306884765625e-07,2.799034118652344e-05,1.1682510375976562e-05,0.000672149658203125,0.0004935264587402344,0.011513376235961914,2.5606155395507814e-05,6.723403930664062e-06,0.0002889156341552734
201,202.0,4.76837158203125e-07,1.56402587890625e-05,7.295608520507813e-06,0.0005118370056152344,0.000366973876953125,0.010607481002807617,1.8358230590820312e-05,6.4373016357421875e-06,0.00025434494018554686
202,203.0,9.5367431640625e-07,3.118515014648438e-05,1.1682510375976562e-05,0.0006513595581054688,0.0004874229431152344,0.010786771774291992,3.4332275390625e-05,8.249282836914063e-06,0.000351715087890625
203,204.0,4.291534423828125e-07,1.587867736816406e-05,7.295608520507813e-06,0.0005236148834228515,0.00037059783935546877,0.010836219787597657,1.86920166015625e-05,6.4373016357421875e-06,0.00024924278259277346
204,205.0,9.059906005859375e-07,2.613067626953125e-05,9.775161743164062e-06,0.0006544589996337891,0.0005296707153320312,0.010933208465576171,2.918243408203125e-05,7.915496826171876e-06,0.00031714439392089845
205,206.0,6.67572021484375e-07,2.0313262939453126e-05,7.534027099609375e-06,0.0005314826965332031,0.0003776073455810547,0.010780811309814453,1.845359802246094e-05,6.389617919921875e-06,0.0002668857574462891
206,207.0,8.58306884765625e-07,2.74658203125e-05,1.068115234375e-05,0.0006752967834472656,0.0004911422729492188,0.010884761810302734,2.6178359985351562e-05,7.343292236328125e-06,0.00029754638671875
207,208.0,4.76837158203125e-07,1.56402587890625e-05,7.2479248046875e-06,0.0005377769470214844,0.0003845691680908203,0.01027507781982422,1.8310546875e-05,6.818771362304688e-06,0.0002651691436767578
208,209.0,8.58306884765625e-07,2.512931823730469e-05,9.059906005859375e-06,0.0006647586822509765,0.0005051136016845703,0.012327241897583007,2.63214111328125e-05,7.104873657226563e-06,0.00030083656311035155
209,210.0,6.198883056640625e-07,1.8644332885742188e-05,7.3909759521484375e-06,0.0005347251892089844,0.0003938198089599609,0.01169447898864746,1.9025802612304687e-05,6.723403930664062e-06,0.0002796649932861328
210,211.0,8.106231689453125e-07,2.70843505859375e-05,9.679794311523438e-06,0.0007783412933349609,0.000515890121459961,0.011900234222412109,3.085136413574219e-05,8.20159912109375e-06,0.000377655029296875
211,212.0,5.245208740234375e-07,1.5783309936523438e-05,7.43865966796875e-06,0.0005519390106201172,0.000392913818359375,0.011949968338012696,1.8835067749023438e-05,6.67572021484375e-06,0.00027709007263183595
212,213.0,1.0013580322265625e-06,2.9516220092773437e-05,1.6164779663085937e-05,0.0007737159729003906,0.0005999565124511719,0.013565969467163087,3.08990478515625e-05,7.772445678710938e-06,0.00032625198364257815
213,214.0,5.245208740234375e-07,1.8072128295898437e-05,8.344650268554688e-06,0.0005549430847167969,0.00039806365966796873,0.011651134490966797,2.2363662719726562e-05,7.62939453125e-06,0.0002948760986328125
214,215.0,8.106231689453125e-07,2.460479736328125e-05,9.298324584960938e-06,0.0006995677947998046,0.0005244731903076172,0.01308736801147461,2.7704238891601563e-05,7.915496826171876e-06,0.0003279209136962891
215,216.0,7.152557373046875e-07,1.678466796875e-05,7.82012939453125e-06,0.0005665779113769531,0.00040326118469238283,0.010933303833007812,1.7690658569335938e-05,6.628036499023438e-06,0.0002808094024658203
216,217.0,9.059906005859375e-07,2.5177001953125e-05,9.012222290039062e-06,0.0007430076599121094,0.0005641460418701171,0.012260055541992188,2.6607513427734374e-05,7.295608520507813e-06,0.0003296852111816406
217,218.0,4.76837158203125e-07,1.7404556274414062e-05,7.62939453125e-06,0.0005629062652587891,0.0004025936126708984,0.01226201057434082,2.1266937255859376e-05,7.2479248046875e-06,0.00030956268310546877
